form	label	len	freq	train_freq	dev_freq	form	form_freq	label	num_labels	label_freq
11곳	QT_COUNT	3	4	3	1	11곳	4	QT_COUNT	1	3399
11도	QT_TEMPERATURE	3	4	4	0	11도	4	QT_TEMPERATURE	1	177
12분	TI_MINUTE	3	4	3	1	12분	4	TI_MINUTE	1	434
12살	QT_AGE	3	4	3	1	12살	4	QT_AGE	1	1336
12시간	TI_DURATION	4	4	3	1	12시간	4	TI_DURATION	1	2402
12일부터	DT_OTHERS	5	4	3	1	12일부터	4	DT_OTHERS	1	1709
13년 전	DT_OTHERS	5	4	4	0	13년 전	4	DT_OTHERS	1	1709
13층	QT_ORDER	3	4	3	1	13층	4	QT_ORDER	1	2695
14개	QT_COUNT	3	4	4	0	14개	4	QT_COUNT	1	3399
14번	QT_ORDER	3	3	2	1	14번	4	QT_ORDER	2	2695
14번	QT_COUNT	3	1	1	0	14번	4	QT_COUNT	2	3399
14세	QT_AGE	3	3	3	0	14세	4	QT_AGE	2	1336
14세	QT_ORDER	3	1	1	0	14세	4	QT_ORDER	2	2695
15회	QT_ORDER	3	2	2	0	15회	4	QT_ORDER	2	2695
15회	QT_COUNT	3	2	2	0	15회	4	QT_COUNT	2	3399
16년 만	DT_DURATION	5	4	3	1	16년 만	4	DT_DURATION	1	1911
16위	QT_ORDER	3	4	4	0	16위	4	QT_ORDER	1	2695
17명	QT_MAN_COUNT	3	4	4	0	17명	4	QT_MAN_COUNT	1	2254
17세	QT_AGE	3	4	4	0	17세	4	QT_AGE	1	1336
17일부터	DT_OTHERS	5	4	3	1	17일부터	4	DT_OTHERS	1	1709
18개	QT_COUNT	3	4	4	0	18개	4	QT_COUNT	1	3399
18기	QT_ORDER	3	4	2	2	18기	4	QT_ORDER	1	2695
18명	QT_MAN_COUNT	3	4	3	1	18명	4	QT_MAN_COUNT	1	2254
1976년	DT_YEAR	5	4	2	2	1976년	4	DT_YEAR	1	2426
1980년대	DT_YEAR	6	4	4	0	1980년대	4	DT_YEAR	1	2426
1989년	DT_YEAR	5	4	3	1	1989년	4	DT_YEAR	1	2426
19금	QT_AGE	3	4	4	0	19금	4	QT_AGE	1	1336
1·2심	QT_ORDER	4	4	4	0	1·2심	4	QT_ORDER	1	2695
1구	QT_COUNT	2	3	3	0	1구	4	QT_COUNT	2	3399
1구	LCP_COUNTY	2	1	1	0	1구	4	LCP_COUNTY	2	1341
1루수	CV_SPORTS_POSITION	3	4	4	0	1루수	4	CV_SPORTS_POSITION	1	146
1분만	TI_DURATION	3	4	4	0	1분만	4	TI_DURATION	1	2402
1장	QT_COUNT	2	4	4	0	1장	4	QT_COUNT	1	3399
1집	QT_ALBUM	2	4	2	2	1집	4	QT_ALBUM	1	12
1화부터	QT_ORDER	4	4	3	1	1화부터	4	QT_ORDER	1	2695
1∼4호선	AF_ROAD	5	4	3	1	1∼4호선	4	AF_ROAD	1	209
200%	QT_PERCENTAGE	4	4	0	4	200%	4	QT_PERCENTAGE	1	757
2008년 이후	DT_OTHERS	8	4	3	1	2008년 이후	4	DT_OTHERS	1	1709
2012년 12월	DT_OTHERS	9	4	3	1	2012년 12월	4	DT_OTHERS	1	1709
2014년도	DT_YEAR	6	4	2	2	2014년도	4	DT_YEAR	1	2426
2014학년도	DT_YEAR	7	4	4	0	2014학년도	4	DT_YEAR	1	2426
2017년까지	DT_OTHERS	7	4	2	2	2017년까지	4	DT_OTHERS	1	1709
20년 전	DT_OTHERS	5	4	4	0	20년 전	4	DT_OTHERS	1	1709
20여명	QT_MAN_COUNT	4	4	3	1	20여명	4	QT_MAN_COUNT	1	2254
21살	QT_AGE	3	4	3	1	21살	4	QT_AGE	1	1336
22분	TI_MINUTE	3	3	2	1	22분	4	TI_MINUTE	2	434
22분	TI_DURATION	3	1	1	0	22분	4	TI_DURATION	2	2402
23일부터	DT_OTHERS	5	4	4	0	23일부터	4	DT_OTHERS	1	1709
27분	TI_MINUTE	3	3	1	2	27분	4	TI_MINUTE	2	434
27분	TI_DURATION	3	1	1	0	27분	4	TI_DURATION	2	2402
2~3배	QT_PERCENTAGE	4	4	3	1	2~3배	4	QT_PERCENTAGE	1	757
2까지	QT_ORDER	3	4	3	1	2까지	4	QT_ORDER	1	2695
2도	QT_TEMPERATURE	2	3	3	0	2도	4	QT_TEMPERATURE	2	177
2도	QT_OTHERS	2	1	0	1	2도	4	QT_OTHERS	2	1917
2라운드	EV_SPORTS	4	4	4	0	2라운드	4	EV_SPORTS	1	860
2배속	QT_PERCENTAGE	3	4	2	2	2배속	4	QT_PERCENTAGE	1	757
2시간 내내	TI_DURATION	6	4	4	0	2시간 내내	4	TI_DURATION	1	2402
2조	QT_ORDER	2	4	2	2	2조	4	QT_ORDER	1	2695
2주기	QT_ORDER	3	4	4	0	2주기	4	QT_ORDER	1	2695
2차 세계대전	EV_WAR_REVOLUTION	7	4	3	1	2차 세계대전	4	EV_WAR_REVOLUTION	1	61
2편까지	QT_ORDER	4	4	3	1	2편까지	4	QT_ORDER	1	2695
3%	QT_PERCENTAGE	2	4	3	1	3%	4	QT_PERCENTAGE	1	757
3-2	QT_SPORTS	3	4	1	3	3-2	4	QT_SPORTS	1	376
300만	QT_MAN_COUNT	4	4	4	0	300만	4	QT_MAN_COUNT	1	2254
300여명	QT_MAN_COUNT	5	4	3	1	300여명	4	QT_MAN_COUNT	1	2254
30분정도	TI_DURATION	5	4	4	0	30분정도	4	TI_DURATION	1	2402
324명	QT_MAN_COUNT	4	4	4	0	324명	4	QT_MAN_COUNT	1	2254
32분	TI_MINUTE	3	2	2	0	32분	4	TI_MINUTE	2	434
32분	TI_DURATION	3	2	0	2	32분	4	TI_DURATION	2	2402
37명	QT_MAN_COUNT	3	4	4	0	37명	4	QT_MAN_COUNT	1	2254
3D 프린터	TMI_HW	6	4	4	0	3D 프린터	4	TMI_HW	1	854
3년 동안	DT_DURATION	5	4	4	0	3년 동안	4	DT_DURATION	1	1911
3분만	TI_DURATION	3	4	4	0	3분만	4	TI_DURATION	1	2402
3선	QT_COUNT	2	4	3	1	3선	4	QT_COUNT	1	3399
3안타	QT_SPORTS	3	4	2	2	3안타	4	QT_SPORTS	1	376
3점정도	QT_OTHERS	4	4	4	0	3점정도	4	QT_OTHERS	1	1917
3조	QT_ORDER	2	4	3	1	3조	4	QT_ORDER	1	2695
3차원	QT_OTHERS	3	3	3	0	3차원	4	QT_OTHERS	2	1917
3차원	TR_SCIENCE	3	1	1	0	3차원	4	TR_SCIENCE	2	85
40대 중반	QT_AGE	6	4	3	1	40대 중반	4	QT_AGE	1	1336
40명	QT_MAN_COUNT	3	4	3	1	40명	4	QT_MAN_COUNT	1	2254
44분	TI_MINUTE	3	3	3	0	44분	4	TI_MINUTE	2	434
44분	TI_DURATION	3	1	1	0	44분	4	TI_DURATION	2	2402
46분	TI_MINUTE	3	3	2	1	46분	4	TI_MINUTE	2	434
46분	TI_DURATION	3	1	1	0	46분	4	TI_DURATION	2	2402
48분	TI_MINUTE	3	4	3	1	48분	4	TI_MINUTE	1	434
4년간	DT_DURATION	3	4	3	1	4년간	4	DT_DURATION	1	1911
4년만	DT_DURATION	3	4	4	0	4년만	4	DT_DURATION	1	1911
4년제	DT_DURATION	3	4	4	0	4년제	4	DT_DURATION	1	1911
4라운드	EV_SPORTS	4	4	2	2	4라운드	4	EV_SPORTS	1	860
4번째	QT_ORDER	3	4	4	0	4번째	4	QT_ORDER	1	2695
4시간	TI_DURATION	3	4	3	1	4시간	4	TI_DURATION	1	2402
4월부터	DT_OTHERS	4	4	3	1	4월부터	4	DT_OTHERS	1	1709
4인조	QT_MAN_COUNT	3	4	3	1	4인조	4	QT_MAN_COUNT	1	2254
4주간	DT_DURATION	3	4	3	1	4주간	4	DT_DURATION	1	1911
4차례	QT_COUNT	3	4	3	1	4차례	4	QT_COUNT	1	3399
5000원	QT_PRICE	5	4	4	0	5000원	4	QT_PRICE	1	999
50m	QT_LENGTH	3	4	3	1	50m	4	QT_LENGTH	1	287
50번	QT_COUNT	3	4	3	1	50번	4	QT_COUNT	1	3399
50여명	QT_MAN_COUNT	4	4	4	0	50여명	4	QT_MAN_COUNT	1	2254
58분	TI_MINUTE	3	4	3	1	58분	4	TI_MINUTE	1	434
59명	QT_MAN_COUNT	3	4	3	1	59명	4	QT_MAN_COUNT	1	2254
59분	TI_MINUTE	3	4	4	0	59분	4	TI_MINUTE	1	434
5·18	EV_ACTIVITY	4	4	4	0	5·18	4	EV_ACTIVITY	1	36
5가지	QT_COUNT	3	4	4	0	5가지	4	QT_COUNT	1	3399
5분 만	TI_DURATION	4	4	3	1	5분 만	4	TI_DURATION	1	2402
5분만	TI_DURATION	3	4	4	0	5분만	4	TI_DURATION	1	2402
5억원	QT_PRICE	3	4	4	0	5억원	4	QT_PRICE	1	999
5점 이상	QT_OTHERS	5	4	4	0	5점 이상	4	QT_OTHERS	1	1917
5차례	QT_COUNT	3	4	4	0	5차례	4	QT_COUNT	1	3399
5천만원	QT_PRICE	4	4	4	0	5천만원	4	QT_PRICE	1	999
5층	QT_ORDER	2	4	3	1	5층	4	QT_ORDER	1	2695
60대	QT_AGE	3	4	3	1	60대	4	QT_AGE	1	1336
6·4 지방선거	EV_OTHERS	8	4	3	1	6·4 지방선거	4	EV_OTHERS	1	981
6개월	DT_DURATION	3	4	4	0	6개월	4	DT_DURATION	1	1911
6개월간	DT_DURATION	4	4	4	0	6개월간	4	DT_DURATION	1	1911
6곳	QT_COUNT	2	4	4	0	6곳	4	QT_COUNT	1	3399
6년간	DT_DURATION	3	4	3	1	6년간	4	DT_DURATION	1	1911
6번	QT_ORDER	2	2	2	0	6번	4	QT_ORDER	2	2695
6번	QT_COUNT	2	2	2	0	6번	4	QT_COUNT	2	3399
6번째	QT_ORDER	3	4	3	1	6번째	4	QT_ORDER	1	2695
6시간	TI_DURATION	3	4	3	1	6시간	4	TI_DURATION	1	2402
7000원	QT_PRICE	5	4	4	0	7000원	4	QT_PRICE	1	999
70년	DT_DURATION	3	4	3	1	70년	4	DT_DURATION	1	1911
70대	QT_AGE	3	4	4	0	70대	4	QT_AGE	1	1336
7개월	DT_DURATION	3	4	3	1	7개월	4	DT_DURATION	1	1911
7광구	QT_COUNT	3	2	2	0	7광구	4	QT_COUNT	3	3399
7광구	QT_ORDER	3	1	1	0	7광구	4	QT_ORDER	3	2695
7광구	LC_OTHERS	3	1	1	0	7광구	4	LC_OTHERS	3	1375
7번	QT_ORDER	2	2	1	1	7번	4	QT_ORDER	2	2695
7번	QT_COUNT	2	2	2	0	7번	4	QT_COUNT	2	3399
7번째	QT_ORDER	3	4	4	0	7번째	4	QT_ORDER	1	2695
7세	QT_AGE	2	4	4	0	7세	4	QT_AGE	1	1336
7점짜리	QT_OTHERS	4	4	4	0	7점짜리	4	QT_OTHERS	1	1917
80년	DT_YEAR	3	2	0	2	80년	4	DT_YEAR	2	2426
80년	DT_DURATION	3	2	0	2	80년	4	DT_DURATION	2	1911
80대	QT_AGE	3	4	3	1	80대	4	QT_AGE	1	1336
80시간	TI_DURATION	4	4	3	1	80시간	4	TI_DURATION	1	2402
8강전	EV_SPORTS	3	4	3	1	8강전	4	EV_SPORTS	1	860
8장	QT_COUNT	2	4	2	2	8장	4	QT_COUNT	1	3399
8점 정도	QT_OTHERS	5	4	4	0	8점 정도	4	QT_OTHERS	1	1917
8점이상	QT_OTHERS	4	4	4	0	8점이상	4	QT_OTHERS	1	1917
8주	DT_DURATION	2	4	4	0	8주	4	DT_DURATION	1	1911
8천만원	QT_PRICE	4	4	3	1	8천만원	4	QT_PRICE	1	999
90년도	DT_YEAR	4	4	4	0	90년도	4	DT_YEAR	1	2426
97년	DT_YEAR	3	4	2	2	97년	4	DT_YEAR	1	2426
9년전	DT_OTHERS	3	4	4	0	9년전	4	DT_OTHERS	1	1709
9분	TI_MINUTE	2	3	3	0	9분	4	TI_MINUTE	2	434
9분	TI_DURATION	2	1	1	0	9분	4	TI_DURATION	2	2402
9월 말	DT_MONTH	4	4	4	0	9월 말	4	DT_MONTH	1	1474
9점이상	QT_OTHERS	4	4	3	1	9점이상	4	QT_OTHERS	1	1917
9호선	AF_ROAD	3	4	4	0	9호선	4	AF_ROAD	1	209
AC밀란	OGG_SPORTS	4	4	1	3	AC밀란	4	OGG_SPORTS	1	1017
AFP	OGG_MEDIA	3	4	4	0	AFP	4	OGG_MEDIA	1	1276
A경위	PS_NAME	3	4	4	0	A경위	4	PS_NAME	1	21537
B급	QT_ORDER	2	4	3	1	B급	4	QT_ORDER	1	2695
CBS 라디오 '김현정의 뉴스쇼'	AFA_VIDEO	18	4	4	0	CBS 라디오 '김현정의 뉴스쇼'	4	AFA_VIDEO	1	2799
cgv	AFA_VIDEO	3	3	3	0	cgv	4	AFA_VIDEO	2	2799
cgv	OGG_ART	3	1	1	0	cgv	4	OGG_ART	2	61
DJ	PS_NAME	2	2	2	0	DJ	4	PS_NAME	2	21537
DJ	CV_OCCUPATION	2	2	0	2	DJ	4	CV_OCCUPATION	2	4368
EPL	OGG_SPORTS	3	4	4	0	EPL	4	OGG_SPORTS	1	1017
F1	OGG_SPORTS	2	3	3	0	F1	4	OGG_SPORTS	2	1017
F1	EV_SPORTS	2	1	1	0	F1	4	EV_SPORTS	2	860
G2	AFW_OTHER_PRODUCTS	2	2	2	0	G2	4	AFW_OTHER_PRODUCTS	3	376
G2	TMI_MODEL	2	1	1	0	G2	4	TMI_MODEL	3	72
G2	OGG_OTHERS	2	1	1	0	G2	4	OGG_OTHERS	3	591
II	QT_ORDER	2	4	3	1	II	4	QT_ORDER	1	2695
ITC	OGG_POLITICS	3	4	4	0	ITC	4	OGG_POLITICS	1	4964
JYP엔터테인먼트	OGG_ECONOMY	9	4	3	1	JYP엔터테인먼트	4	OGG_ECONOMY	1	2003
kbs	OGG_MEDIA	3	4	3	1	kbs	4	OGG_MEDIA	1	1276
KBS 2TV	AFA_VIDEO	7	4	4	0	KBS 2TV	4	AFA_VIDEO	1	2799
KBS 드라마 '태양의 후예'	AFA_VIDEO	16	4	4	0	KBS 드라마 '태양의 후예'	4	AFA_VIDEO	1	2799
KB국민카드	OGG_ECONOMY	6	4	3	1	KB국민카드	4	OGG_ECONOMY	1	2003
KCC	OGG_SPORTS	3	2	2	0	KCC	4	OGG_SPORTS	2	1017
KCC	OGG_ECONOMY	3	2	2	0	KCC	4	OGG_ECONOMY	2	2003
KIA	OGG_SPORTS	3	2	2	0	KIA	4	OGG_SPORTS	2	1017
KIA	OGG_ECONOMY	3	2	2	0	KIA	4	OGG_ECONOMY	2	2003
LA 다저스	OGG_SPORTS	6	4	4	0	LA 다저스	4	OGG_SPORTS	1	1017
LA다저스	OGG_SPORTS	5	4	4	0	LA다저스	4	OGG_SPORTS	1	1017
LG트윈스	OGG_SPORTS	5	4	4	0	LG트윈스	4	OGG_SPORTS	1	1017
LTE	TR_SCIENCE	3	4	4	0	LTE	4	TR_SCIENCE	1	85
MBC 라디오 '신동호의 시선집중'	AFA_VIDEO	19	4	4	0	MBC 라디오 '신동호의 시선집중'	4	AFA_VIDEO	1	2799
MBN	OGG_MEDIA	3	4	3	1	MBN	4	OGG_MEDIA	1	1276
MIT	OGG_EDUCATION	3	4	4	0	MIT	4	OGG_EDUCATION	1	491
NC	OGG_SPORTS	2	3	2	1	NC	4	OGG_SPORTS	2	1017
NC	PS_NAME	2	1	1	0	NC	4	PS_NAME	2	21537
P	PS_NAME	1	4	3	1	P	4	PS_NAME	1	21537
각료	CV_POSITION	2	4	3	1	각료	4	CV_POSITION	1	4600
각본	FD_ART	2	2	0	2	각본	4	FD_ART	2	50
각본	CV_ART	2	2	0	2	각본	4	CV_ART	2	7666
간사	CV_POSITION	2	4	4	0	간사	4	CV_POSITION	1	4600
감자	PT_GRASS	2	2	1	1	감자	4	PT_GRASS	3	29
감자	CV_FOOD	2	1	1	0	감자	4	CV_FOOD	3	402
감자	AFA_DOCUMENT	2	1	1	0	감자	4	AFA_DOCUMENT	3	193
강마에	PS_CHARACTER	3	4	2	2	강마에	4	PS_CHARACTER	1	1027
강용석 변호사	PS_NAME	7	4	4	0	강용석 변호사	4	PS_NAME	1	21537
강인	PS_NAME	2	4	2	2	강인	4	PS_NAME	1	21537
강풀	PS_NAME	2	4	0	4	강풀	4	PS_NAME	1	21537
강하늘	PS_NAME	3	4	2	2	강하늘	4	PS_NAME	1	21537
가디언	OGG_MEDIA	3	4	2	2	가디언	4	OGG_MEDIA	1	1276
가오쯔치	PS_NAME	4	2	1	1	가오쯔치	4	PS_NAME	2	21537
가오쯔치	PS_CHARACTER	4	2	2	0	가오쯔치	4	PS_CHARACTER	2	1027
가톨릭	OGG_RELIGION	3	4	4	0	가톨릭	4	OGG_RELIGION	1	104
강서	LCP_COUNTY	2	3	2	1	강서	4	LCP_COUNTY	2	1341
강서	LCP_PROVINCE	2	1	1	0	강서	4	LCP_PROVINCE	2	1100
강서구	LCP_COUNTY	3	4	1	3	강서구	4	LCP_COUNTY	1	1341
같은 달	DT_MONTH	4	4	4	0	같은 달	4	DT_MONTH	1	1474
가금류	AM_TYPE	3	4	3	1	가금류	4	AM_TYPE	1	22
개그맨 양세형	PS_NAME	7	4	3	1	개그맨 양세형	4	PS_NAME	1	21537
개그맨 유재석	PS_NAME	7	4	4	0	개그맨 유재석	4	PS_NAME	1	21537
개나리	PT_FLOWER	3	4	3	1	개나리	4	PT_FLOWER	1	27
갤럭시S4	AFW_OTHER_PRODUCTS	5	4	4	0	갤럭시S4	4	AFW_OTHER_PRODUCTS	1	376
건강검진	TR_MEDICINE	4	4	4	0	건강검진	4	TR_MEDICINE	1	91
건보공단	OGG_POLITICS	4	4	2	2	건보공단	4	OGG_POLITICS	1	4964
검경	OGG_POLITICS	2	4	3	1	검경	4	OGG_POLITICS	1	4964
거북이	AM_REPTILIA	3	4	3	1	거북이	4	AM_REPTILIA	1	23
게임	CV_SPORTS	2	2	0	2	게임	4	CV_SPORTS	3	328
게임	TMIG_GENRE	2	1	0	1	게임	4	TMIG_GENRE	3	14
게임	AF_TRANSPORT	2	1	0	1	게임	4	AF_TRANSPORT	3	1217
경기도 성남	LCP_CITY	6	4	4	0	경기도 성남	4	LCP_CITY	1	1768
경기도 파주시	LCP_CITY	7	4	3	1	경기도 파주시	4	LCP_CITY	1	1768
경기도교육청	OGG_POLITICS	6	4	2	2	경기도교육청	4	OGG_POLITICS	1	4964
경남 진주	LCP_CITY	5	4	4	0	경남 진주	4	LCP_CITY	1	1768
경상북도	LCP_PROVINCE	4	4	3	1	경상북도	4	LCP_PROVINCE	1	1100
경제학	FD_SOCIAL_SCIENCE	3	4	4	0	경제학	4	FD_SOCIAL_SCIENCE	1	17
경찰차	AF_TRANSPORT	3	4	3	1	경찰차	4	AF_TRANSPORT	1	1217
경찰청장	CV_POSITION	4	4	4	0	경찰청장	4	CV_POSITION	1	4600
고등학교 시절	DT_DURATION	7	4	4	0	고등학교 시절	4	DT_DURATION	1	1911
고려대학교	OGG_EDUCATION	5	4	3	1	고려대학교	4	OGG_EDUCATION	1	491
고리	LCP_COUNTY	2	2	0	2	고리	4	LCP_COUNTY	3	1341
고모	CV_RELATION	2	2	2	0	고모	4	CV_RELATION	2	1813
고성	LCP_COUNTY	2	4	4	0	고성	4	LCP_COUNTY	1	1341
고열	TMM_DISEASE	2	4	3	1	고열	4	TMM_DISEASE	1	361
골득실	TM_SPORTS	3	4	0	4	골득실	4	TM_SPORTS	1	408
골드버그	PS_NAME	4	4	3	1	골드버그	4	PS_NAME	1	21537
고모	PS_NAME	2	2	2	0	고모	4	PS_NAME	2	21537
고용부	OGG_POLITICS	3	4	3	1	고용부	4	OGG_POLITICS	1	4964
공각기동대	AFA_VIDEO	5	3	3	0	공각기동대	4	AFA_VIDEO	2	2799
공각기동대	AFA_DOCUMENT	5	1	1	0	공각기동대	4	AFA_DOCUMENT	2	193
공소시효	CV_LAW	4	4	4	0	공소시효	4	CV_LAW	1	1162
공주	LCP_CITY	2	2	2	0	공주	4	LCP_CITY	2	1768
고리	LC_OTHERS	2	1	1	0	고리	4	LC_OTHERS	3	1375
고리	AF_BUILDING	2	1	1	0	고리	4	AF_BUILDING	3	655
고양시	LCP_CITY	3	4	4	0	고양시	4	LCP_CITY	1	1768
공주	CV_POSITION	2	2	2	0	공주	4	CV_POSITION	2	4600
곽	PS_NAME	1	4	2	2	곽	4	PS_NAME	1	21537
곽정은	PS_NAME	3	4	4	0	곽정은	4	PS_NAME	1	21537
관방장관	CV_POSITION	4	4	3	1	관방장관	4	CV_POSITION	1	4600
관장	CV_POSITION	2	4	2	2	관장	4	CV_POSITION	1	4600
광고 모델	CV_OCCUPATION	5	4	4	0	광고 모델	4	CV_OCCUPATION	1	4368
광둥성	LCP_PROVINCE	3	4	1	3	광둥성	4	LCP_PROVINCE	1	1100
광산경찰서	OGG_POLITICS	5	4	4	0	광산경찰서	4	OGG_POLITICS	1	4964
광수	PS_NAME	2	4	3	1	광수	4	PS_NAME	1	21537
광역버스	AF_TRANSPORT	4	4	4	0	광역버스	4	AF_TRANSPORT	1	1217
광주 광산경찰서	OGG_POLITICS	8	4	4	0	광주 광산경찰서	4	OGG_POLITICS	1	4964
광주민주화운동	EV_ACTIVITY	7	4	4	0	광주민주화운동	4	EV_ACTIVITY	1	36
광주지법	OGG_LAW	4	4	3	1	광주지법	4	OGG_LAW	1	501
광해군	PS_NAME	3	4	4	0	광해군	4	PS_NAME	1	21537
광희	PS_NAME	2	4	3	1	광희	4	PS_NAME	1	21537
과징금	CV_LAW	3	4	4	0	과징금	4	CV_LAW	1	1162
과천	LCP_CITY	2	4	3	1	과천	4	LCP_CITY	1	1768
관악을	LC_OTHERS	3	4	4	0	관악을	4	LC_OTHERS	1	1375
광화문광장	LC_OTHERS	5	4	3	1	광화문광장	4	LC_OTHERS	1	1375
구	PS_NAME	1	4	4	0	구	4	PS_NAME	1	21537
구로사와	PS_NAME	4	4	4	0	구로사와	4	PS_NAME	1	21537
구스만	PS_NAME	3	4	4	0	구스만	4	PS_NAME	1	21537
국가정보원장	CV_POSITION	6	4	4	0	국가정보원장	4	CV_POSITION	1	4600
국군	OGG_MILITARY	2	4	4	0	국군	4	OGG_MILITARY	1	484
국무장관	CV_POSITION	4	4	3	1	국무장관	4	CV_POSITION	1	4600
국무조정실	OGG_POLITICS	5	4	3	1	국무조정실	4	OGG_POLITICS	1	4964
국민일보	OGG_MEDIA	4	4	3	1	국민일보	4	OGG_MEDIA	1	1276
국방부 장관	CV_POSITION	6	4	4	0	국방부 장관	4	CV_POSITION	1	4600
국방위	OGG_POLITICS	3	4	4	0	국방위	4	OGG_POLITICS	1	4964
국방장관	CV_POSITION	4	4	3	1	국방장관	4	CV_POSITION	1	4600
국정조사특위	OGG_POLITICS	6	4	4	0	국정조사특위	4	OGG_POLITICS	1	4964
국토해양부	OGG_POLITICS	5	4	3	1	국토해양부	4	OGG_POLITICS	1	4964
군 검찰	OGG_POLITICS	4	4	4	0	군 검찰	4	OGG_POLITICS	1	4964
군복	CV_CLOTHING	2	4	3	1	군복	4	CV_CLOTHING	1	209
군부대	OGG_MILITARY	3	4	4	0	군부대	4	OGG_MILITARY	1	484
군산시	LCP_CITY	3	4	4	0	군산시	4	LCP_CITY	1	1768
구두	CV_CLOTHING	2	4	4	0	구두	4	CV_CLOTHING	1	209
극영화	CV_ART	3	4	4	0	극영화	4	CV_ART	1	7666
금	CV_PRIZE	1	2	2	0	금	4	CV_PRIZE	3	188
금	PS_NAME	1	1	1	0	금	4	PS_NAME	3	21537
금	MT_METAL	1	1	0	1	금	4	MT_METAL	3	14
김 모	PS_NAME	3	4	4	0	김 모	4	PS_NAME	1	21537
김 선수	PS_NAME	4	4	3	1	김 선수	4	PS_NAME	1	21537
김 실장	PS_NAME	4	4	3	1	김 실장	4	PS_NAME	1	21537
김광진	PS_NAME	3	4	3	1	김광진	4	PS_NAME	1	21537
김기춘	PS_NAME	3	4	4	0	김기춘	4	PS_NAME	1	21537
김동완	PS_NAME	3	4	3	1	김동완	4	PS_NAME	1	21537
김명환	PS_NAME	3	4	3	1	김명환	4	PS_NAME	1	21537
김무성 대표	PS_NAME	6	4	3	1	김무성 대표	4	PS_NAME	1	21537
김무성 새누리당 대표	PS_NAME	11	4	3	1	김무성 새누리당 대표	4	PS_NAME	1	21537
김병권	PS_NAME	3	4	4	0	김병권	4	PS_NAME	1	21537
김새론	PS_NAME	3	4	4	0	김새론	4	PS_NAME	1	21537
김성균	PS_NAME	3	4	2	2	김성균	4	PS_NAME	1	21537
김소연	PS_NAME	3	4	3	1	김소연	4	PS_NAME	1	21537
김소영	PS_NAME	3	4	4	0	김소영	4	PS_NAME	1	21537
김소은	PS_NAME	3	4	4	0	김소은	4	PS_NAME	1	21537
김숙	PS_NAME	2	4	4	0	김숙	4	PS_NAME	1	21537
김아중	PS_NAME	3	4	4	0	김아중	4	PS_NAME	1	21537
김연아 선수	PS_NAME	6	4	4	0	김연아 선수	4	PS_NAME	1	21537
김용준	PS_NAME	3	4	4	0	김용준	4	PS_NAME	1	21537
김유미	PS_NAME	3	4	3	1	김유미	4	PS_NAME	1	21537
김유정	PS_NAME	3	4	3	1	김유정	4	PS_NAME	1	21537
김준수	PS_NAME	3	4	4	0	김준수	4	PS_NAME	1	21537
김진태 의원	PS_NAME	6	4	4	0	김진태 의원	4	PS_NAME	1	21537
김청기	PS_NAME	3	4	4	0	김청기	4	PS_NAME	1	21537
김탄	PS_CHARACTER	2	4	3	1	김탄	4	PS_CHARACTER	1	1027
김태용	PS_NAME	3	4	2	2	김태용	4	PS_NAME	1	21537
김태용 감독	PS_NAME	6	4	2	2	김태용 감독	4	PS_NAME	1	21537
김태우	PS_NAME	3	4	3	1	김태우	4	PS_NAME	1	21537
김태원	PS_NAME	3	4	0	4	김태원	4	PS_NAME	1	21537
김태현	PS_NAME	3	4	4	0	김태현	4	PS_NAME	1	21537
김풍	PS_NAME	2	4	3	1	김풍	4	PS_NAME	1	21537
김한길 대표	PS_NAME	6	4	3	1	김한길 대표	4	PS_NAME	1	21537
김현정의 뉴스쇼	AFA_VIDEO	8	4	4	0	김현정의 뉴스쇼	4	AFA_VIDEO	1	2799
김희애	PS_NAME	3	4	3	1	김희애	4	PS_NAME	1	21537
김희철	PS_NAME	3	4	4	0	김희철	4	PS_NAME	1	21537
기업가	CV_OCCUPATION	3	4	4	0	기업가	4	CV_OCCUPATION	1	4368
기업인	CV_OCCUPATION	3	4	3	1	기업인	4	CV_OCCUPATION	1	4368
기타	AF_MUSICAL_INSTRUMENT	2	4	3	1	기타	4	AF_MUSICAL_INSTRUMENT	1	42
남서쪽	TM_DIRECTION	3	4	1	3	남서쪽	4	TM_DIRECTION	1	651
나사	OGG_POLITICS	2	4	4	0	나사	4	OGG_POLITICS	1	4964
나오미 왓츠	PS_NAME	6	4	3	1	나오미 왓츠	4	PS_NAME	1	21537
나토	OGG_OTHERS	2	4	3	1	나토	4	OGG_OTHERS	1	591
나트륨	MT_ELEMENT	3	4	3	1	나트륨	4	MT_ELEMENT	1	18
남아공	LCP_COUNTRY	3	4	2	2	남아공	4	LCP_COUNTRY	1	4628
남양주	LCP_CITY	3	4	2	2	남양주	4	LCP_CITY	1	1768
남중국해	LCG_OCEAN	4	4	3	1	남중국해	4	LCG_OCEAN	1	89
나흘간	DT_DURATION	3	4	2	2	나흘간	4	DT_DURATION	1	1911
남우주연상	CV_PRIZE	5	4	4	0	남우주연상	4	CV_PRIZE	1	188
내년도	DT_YEAR	3	4	3	1	내년도	4	DT_YEAR	1	2426
내무부	OGG_POLITICS	3	4	4	0	내무부	4	OGG_POLITICS	1	4964
내무장관	CV_POSITION	4	4	4	0	내무장관	4	CV_POSITION	1	4600
